video_id,channel_id,channel_title,niche,title,view_count,like_count,comment_count,duration_seconds,engagement_rate,day_of_week,hour_of_day,age_days,view_velocity,duration_category,channel_median_views,performance_ratio,performance_label,title_length,word_count,has_number,has_dollar,has_rupee,has_question,has_exclamation,has_vs,has_challenge,has_hours,has_last,has_win,has_free,has_extreme,has_best,has_worst,has_every,has_first,has_only,has_never,has_days,has_review,has_how,has_why,has_what,duration_encoded
R1SFXJo-FlE,1,MrBeast,entertainment,Subscribe To Explode The TNT,379238005,5292698,14440,19,1.3994214530265763,1,16,347,1092904.9135446686,short,204600464.5,1.8535539786127906,High,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lQz5aqjZ3lQ,1,MrBeast,entertainment,"Find This Briefcase, Win $10,000",270501705,6450123,19620,67,2.391756828297995,4,16,351,770660.1282051282,short,204600464.5,1.322097218405875,Medium,32,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EiFcNbXBqeo,1,MrBeast,entertainment,Jet Engine vs Human for $10k,166155140,2491231,7478,24,1.5038409284238814,6,16,356,466727.9213483146,short,204600464.5,0.8120956147682646,Medium,28,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pzBi1nwDn8U,1,MrBeast,entertainment,"Survive 100 Days Trapped In A Private Jet, Keep It",149267043,3523382,46639,1983,2.3917007587535584,5,16,357,418114.96638655465,very_long,204600464.5,0.7295537835887953,Medium,50,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
R7oW0LwS_e4,1,MrBeast,entertainment,I Met Neymar,120813066,1952271,16723,10,1.6297856392453445,4,16,365,330994.701369863,short,204600464.5,0.5904828529849208,Low,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BfKI_TQnQvo,1,MrBeast,entertainment,I Raced A Cheetah,165138234,3359400,14957,20,2.0433529645230433,6,16,370,446319.5513513514,short,204600464.5,0.8071254109982727,Medium,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FWAdfuPpLOc,1,MrBeast,entertainment,World's Fastest Car Vs Cheetah!,235819410,3534866,47830,1237,1.5192540766682436,5,16,371,635631.832884097,long,204600464.5,1.1525849199623885,Medium,31,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NjlP2_l1Wr0,1,MrBeast,entertainment,"You Lose, You Get Shot",113158052,1851595,6840,36,1.6423356245121645,0,16,376,300952.2659574468,short,204600464.5,0.5530684022469557,Low,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gGcaGdHlt60,1,MrBeast,entertainment,"If You Spill, You Lose!",518726803,4229440,8632,19,0.8170142694554381,2,17,381,1361487.6719160106,short,204600464.5,2.5353158619050937,High,23,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN1wErFGTzM,1,MrBeast,entertainment,"Find This Key, Win $10,000",61015528,1802328,8621,39,2.9680133227725243,0,16,432,141239.64814814815,short,204600464.5,0.2982179348864577,Low,26,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i-9V21MqlhY,1,MrBeast,entertainment,Giving 1000 Phones Away,393608782,23251639,828477,18,6.117779150567835,1,16,774,508538.4780361757,short,204600464.5,1.9237922209116,Medium,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YyNz4--6fro,1,MrBeast,entertainment,World’s Smartest Dog,293486905,10814227,35778,12,3.69692985109506,3,16,786,373393.00890585245,short,204600464.5,1.4344390943452623,Low,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBPYB8WkkDc,1,MrBeast,entertainment,Bring Me Back Snow From The North Pole,765347765,19294813,17355,55,2.523319317460867,1,17,578,1324131.081314879,short,204600464.5,3.7406941712979345,High,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zvBXpoBegwE,1,MrBeast,entertainment,I Got T-Series To Subscribe To Me,290323265,9100750,19040,31,3.1412535953672194,0,17,579,501421.87392055267,short,204600464.5,1.4189765683547606,Medium,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWc8fI_9iqA,1,MrBeast,entertainment,Ronaldo Teaches Me How To SIUU,404018741,9697153,38495,15,2.4097020786468915,6,17,587,688277.2419080068,short,204600464.5,1.9746716704057141,Medium,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HcL1EQ5qD_g,1,MrBeast,entertainment,Confronting Ronaldo,286607031,13515533,35233,21,4.7279949667389705,4,17,589,486599.37351443124,short,204600464.5,1.400813198056058,Medium,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dDVFnfCwjHA,1,MrBeast,entertainment,Will A Basketball Boat Hold My Weight?,416276013,10400384,8028,30,2.5003631424710506,4,16,638,652470.2398119122,short,204600464.5,2.0345799996949663,Medium,38,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kt2HvqRruHQ,1,MrBeast,entertainment,"Find The Real MrBeast, Win $10,000",400259824,11092295,13844,37,2.7747323948256173,5,16,644,621521.4658385093,short,204600464.5,1.9562996837673357,Medium,34,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oA4LSZvX4iE,1,MrBeast,entertainment,Ages 1-100 Try My Chocolate,286553619,10011437,36069,39,3.5063266815694973,3,16,793,361353.87011349306,short,204600464.5,1.4005521429302523,Low,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZKxnjszkZto,1,MrBeast,entertainment,"Spot The Hidden People For $10,000",206393539,6472001,12495,35,3.141811527346309,2,16,794,259941.48488664988,short,204600464.5,1.0087637850890607,Low,34,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GpQSUjNsNm0,1,MrBeast,entertainment,7 Days Stranded in The Arctic,74589036,2211247,90824,1935,3.0863396598931776,5,16,42,1775929.4285714286,very_long,204600464.5,0.36455946560179975,High,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
y1UVAtHALaA,1,MrBeast,entertainment,"I Surprised a Random Subscriber With $10,000",182448591,4513659,53670,36,2.5033512042852664,4,16,43,4242990.488372093,short,204600464.5,0.8917310693593269,Viral,44,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hYahU_Cqwp8,1,MrBeast,entertainment,Subscribe To See 500M Play Button,227697905,2678292,31876,33,1.1902472269123423,4,16,50,4553958.1,short,204600464.5,1.1128904597379348,Viral,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SllXaJiQjBA,1,MrBeast,entertainment,Every Youtube Play Button,249508846,2023271,30897,18,0.8232846381727082,1,16,53,4707714.075471698,short,204600464.5,1.2194930574070129,Viral,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dqpCvSU-ECE,1,MrBeast,entertainment,If This Goes In You Have To Subscribe,223638300,1633043,18640,13,0.7385510442531534,6,16,55,4066150.909090909,short,204600464.5,1.093048838117374,Viral,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AaMdXZMvT3w,1,MrBeast,entertainment,"Survive 30 Days On An Island With Your Ex, Win $250,000",81402468,1789326,133563,2349,2.3621998782641334,5,16,56,1453615.5,very_long,204600464.5,0.3978606216702895,High,55,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
QAkEMtJpq3c,1,MrBeast,entertainment,"Hit The Button, Win $1,000",539049289,3046931,76271,22,0.5793908022388654,4,16,57,9457005.07017544,short,204600464.5,2.634643524966191,Viral,26,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hCuqh2NU2Yg,1,MrBeast,entertainment,World's Fastest Date,253380875,3818335,18603,32,1.5142966097974049,1,16,60,4223014.583333333,short,204600464.5,1.2384178873650602,Viral,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9LizOAAoLg,1,MrBeast,entertainment,I’m Granting Wishes For My Subscribers,610068297,5215764,1032448,17,1.024182379370551,3,16,65,9385666.107692307,short,204600464.5,2.981754212977361,Viral,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rqsRdfdN4uI,1,MrBeast,entertainment,Guess The Animal,439120392,4510961,15182,47,1.030729404158484,1,16,67,6554035.701492538,short,204600464.5,2.146233602514622,Viral,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feu5PQvoCiA,1,MrBeast,entertainment,Asking My Fiancée on a Date,14345051,394139,11918,9,2.830641731423611,6,16,69,207899.28985507245,short,204600464.5,0.07011250455885451,Low,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Zy5VLcEbZc,1,MrBeast,entertainment,"I Stranded 100 People In The Wilderness For $250,000",123907182,2514571,1393576,2220,3.1540923915128665,5,16,70,1770102.6,very_long,204600464.5,0.6056055752502947,High,52,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
VEGq2Du_HCw,1,MrBeast,entertainment,"Subscribe for $10,000",653799486,3878535,63765,14,0.6029830375241377,4,16,71,9208443.464788733,short,204600464.5,3.195493654414455,Viral,21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EdT5Z16Y5WE,1,MrBeast,entertainment,"Would Your Dog Pick $10,000 or Steak?",57501534,1256279,11232,32,2.2043081494138925,2,16,73,787692.2465753425,short,204600464.5,0.2810430276418067,High,37,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScjQAcbA9e4,1,MrBeast,entertainment,Important Announcement From The Grocery Store,17301302,541592,16022,13,3.2229597518152104,1,16,74,233801.37837837837,short,204600464.5,0.0845614013745311,Low,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hRBpDdWbUpI,1,MrBeast,entertainment,Can My Fiancée Lift Me?,17157861,375594,8566,17,2.238973727552636,0,19,75,228771.48,short,204600464.5,0.08386032280977544,Low,23,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pzxtGL9kzPs,1,MrBeast,entertainment,Try Not To Get Slimed,115601993,1316781,12603,32,1.1499663331928887,4,16,78,1482076.8333333333,short,204600464.5,0.5650133458030345,High,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yy-Nt0dRhNI,1,MrBeast,entertainment,Winner Picks Our Honeymoon,118417723,1998509,17065,52,1.7020881240893306,1,16,81,1461947.1975308643,short,204600464.5,0.5787754357713103,High,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zRtGL0-5rg4,1,MrBeast,entertainment,"Last To Leave Grocery Store, Wins $250,000",152789325,3158027,167406,2577,2.1764825520369304,5,16,84,1818920.5357142857,very_long,204600464.5,0.7467691990503765,High,42,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
mFWpUx3FiyU,1,MrBeast,entertainment,Guess The Animal,170256682,2506117,11898,45,1.4789522328409994,4,16,85,2003019.7882352942,short,204600464.5,0.8321422065979718,High,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6W_841xoprg,1,MrBeast,entertainment,Can a Window Stop a Wrecking Ball?,90013045,1836982,11689,30,2.0537812047131614,1,16,88,1022875.5113636364,short,204600464.5,0.43994545769958404,High,34,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIJLIo5yT1I,1,MrBeast,entertainment,Don’t Eat The Spicy Yoshi Egg,142582147,2404326,13239,56,1.6955594026789342,4,16,92,1549805.9456521738,short,204600464.5,0.6968808567880842,High,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uNu6XEPTy5g,1,MrBeast,entertainment,$1 or Mystery Vial?,49475957,1437690,14641,35,2.9354278078946505,1,16,95,520799.54736842104,short,204600464.5,0.2418174226579041,Medium,19,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXVHmGoCTco,1,MrBeast,entertainment,"50 Streamers Fight for $1,000,000",109644274,2597145,170379,2971,2.5240935062418304,5,16,98,1118819.1224489796,very_long,204600464.5,0.5358945507183831,High,33,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
_JUlWtSCNbs,1,MrBeast,entertainment,Who's The Strongest Streamer?,582299785,7429613,18680,26,1.2791165636442747,4,16,99,5881816.01010101,short,204600464.5,2.846033543584648,Viral,29,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKC50SZQFN8,1,MrBeast,entertainment,Spreading Rumors About Streamers,16304717,439404,7896,36,2.7433778826090633,3,16,100,163047.17,short,204600464.5,0.07969051800466465,Low,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897gvApD6V4,1,MrBeast,entertainment,Will a Zebra Subscribe to me?,689766608,3261211,21324,8,0.4758906798225292,2,16,101,6829372.3564356435,short,204600464.5,3.371285640458553,Viral,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z9NxQdQ8Rpg,1,MrBeast,entertainment,"Bring Me A Glass Of Water = Win $10,000",39371948,1068749,14700,41,2.7518298053223074,3,19,107,367962.1308411215,short,204600464.5,0.19243332656265794,Low,39,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFtlf8RoPZY,1,MrBeast,entertainment,Trapped On An Island Until I Build A Boat,135880942,2855888,117515,1813,2.188241379721963,5,16,112,1213222.6964285714,very_long,204600464.5,0.664128218535887,High,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
jCE1Ol3PYDs,1,MrBeast,entertainment,"I Hid $1,000,000 In This Vault",105607883,2116692,18959,58,2.0222458204185383,4,16,113,934583.0353982301,short,204600464.5,0.5161663892507927,High,30,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IqL-ZunFfpk,1,MrBeast,entertainment,"Pop The Balloons, Win $10,000",93154493,1791099,13139,22,1.9368233800596177,1,16,116,803055.974137931,short,204600464.5,0.4552995186381896,High,29,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purAsH7pXTQ,1,MrBeast,entertainment,"5 Strangers Split $100,000",80817977,2175915,21155,64,2.7185411978327543,4,16,120,673483.1416666667,short,204600464.5,0.39500387840028583,Medium,26,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEuDUhGIJ5c,1,MrBeast,entertainment,My Chocolate Factory Blew Up,18877630,928588,19909,70,5.024449573383947,1,16,123,153476.66666666666,short,204600464.5,0.09226582181097638,Low,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AoN1K4c7VKE,1,MrBeast,entertainment,"Survive 30 Days Stranded With Your Ex, Win $250,000",126942348,2456464,150542,1804,2.053692909477301,5,17,126,1007478.9523809524,very_long,204600464.5,0.620440175002633,High,51,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
IcuJ3vO_t3k,1,MrBeast,entertainment,Would You Steal Money From A Stranger?,83766458,2144944,10965,27,2.5737139321325966,4,18,127,659578.4094488189,short,204600464.5,0.4094147987625903,Medium,38,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9VS_cgInT4,1,MrBeast,entertainment,"Subscribe, I’ll Double Your Bank Account",301608498,2820089,24283,31,0.9430675922135324,5,20,133,2267733.067669173,short,204600464.5,1.4741339846762664,Viral,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KaUuPNYHFNg,1,MrBeast,entertainment,I Built a School in Mexico,26202211,973553,16038,40,3.7767461684817363,6,17,139,188505.11510791368,short,204600464.5,0.1280652566651431,Low,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5OLs1GWB4OA,1,MrBeast,entertainment,I Built 10 Schools Around The World,68421820,2369013,95846,965,3.602445827953714,5,17,140,488727.28571428574,long,204600464.5,0.33441673833541075,Medium,35,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hjkbqeWQAM8,1,MrBeast,entertainment,"Every Step You Take, Win $1,000",121782969,1642113,9226,42,1.355968747978217,2,20,143,851629.1538461539,short,204600464.5,0.5952233260936707,High,31,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XbaZ45LVzzM,1,MrBeast,entertainment,Surprising My Fiancée With A Chocolate Heart,106078792,2387723,17624,37,2.2675097959260317,3,17,149,711938.2013422819,short,204600464.5,0.5184679920411422,Medium,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gar4U3n-ILY,1,MrBeast,entertainment,Guess What Age Punched You,337990952,4757633,31564,37,1.4169601202815632,0,17,152,2223624.6842105263,short,204600464.5,1.651955936786253,Viral,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9WEQts7b8Pw,1,MrBeast,entertainment,"Ages 1 - 100 Race For $250,000!",121330280,1727101,86384,1411,1.494668107582048,5,17,154,787858.9610389611,long,204600464.5,0.5930107749095554,High,31,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
toIeUtplfWQ,1,MrBeast,entertainment,Is Being Smart or Strong Better?,148785585,2673072,10023,40,1.803329939523375,4,20,155,959907.0,short,204600464.5,0.7272006217757145,High,32,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_sBRk9ADpK8,1,MrBeast,entertainment,"Flip a Coin, Win $30,000",1140951795,8780535,40140,47,0.7730979554662079,1,17,165,6914859.363636363,short,204600464.5,5.5764868265976,Viral,24,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kNLr-cduzuo,1,MrBeast,entertainment,Wait... Was He Famous?,168502794,3726392,32502,14,2.2307606365268935,6,20,167,1008998.7664670659,short,204600464.5,0.8235699484445697,High,22,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pAnGwRiQ4-4,1,MrBeast,entertainment,"$1 vs $1,000,000,000 Futuristic Tech!",150148073,3124190,89810,1384,2.1405536120333695,5,17,168,893738.5297619047,long,204600464.5,0.7338598832946442,High,37,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wSh8fAFWEWs,1,MrBeast,entertainment,Survivor vs Beast Games,36648243,875776,14469,28,2.42916147439865,4,19,176,208228.6534090909,short,204600464.5,0.17912101563190733,Low,23,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3GNyw4uaAqU,1,MrBeast,entertainment,Subscribe for an iPhone,1219304205,6765629,179373,15,0.569587308197629,1,19,179,6811755.335195531,short,204600464.5,5.959440062757042,Viral,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ywIcdSNJolo,1,MrBeast,entertainment,Pass the Phone,95726268,1967318,13652,23,2.0694110836954387,4,19,183,523094.3606557377,short,204600464.5,0.46786926038479254,Medium,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QJI0an6irrA,1,MrBeast,entertainment,"30 Celebrities Fight For $1,000,000!",127415077,2648748,118264,2499,2.1716519466530637,2,20,185,688730.145945946,very_long,204600464.5,0.622750673178457,Medium,36,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
mktYW177p6U,1,MrBeast,entertainment,Guess the Animal,480385699,5993401,19866,53,1.251758121134243,1,17,186,2582718.811827957,short,204600464.5,2.3479208621249246,Viral,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7aE4EhHXzlA,1,MrBeast,entertainment,I Paid Everyone Stuck in Traffic,99468502,2777598,41124,27,2.833783502640866,4,17,197,504916.2538071066,short,204600464.5,0.4861597076188456,Medium,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IJkB-oapuks,1,MrBeast,entertainment,"Giving Away $1,000,000 in Gifts To My Subscribers",1220763060,8500509,194126,19,0.7122295296189581,6,17,202,6043381.485148515,short,204600464.5,5.966570325161701,Viral,49,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFoNBxpXen4,1,MrBeast,entertainment,"Survive 30 Days Trapped In The Sky, Win $250,000",193399550,3013830,112285,2246,1.6164024166550544,5,17,203,952707.1428571428,very_long,204600464.5,0.9452546966236237,High,48,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
RB71Z-vVvCc,1,MrBeast,entertainment,"Find The Real Celebrity, Win $10,000",235156777,4390756,15354,33,1.8736904188816979,4,17,204,1152729.299019608,short,204600464.5,1.1493462518507624,High,36,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fO5FwBcCJBY,1,MrBeast,entertainment,"Would You Date Him for $10,000?",163695674,3879097,25124,33,2.3850483672525153,4,17,211,775808.8815165877,short,204600464.5,0.8000747916190581,High,31,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U-x6KxH1kB4,1,MrBeast,entertainment,How Many People to Pull a Plane?,46624212,949744,14050,27,2.0671534352151624,5,19,217,214858.1198156682,short,204600464.5,0.22787930669629541,Low,32,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8bMh8azh3CY,1,MrBeast,entertainment,100 Pilots Fight For A Private Jet,150786190,1953318,74246,1726,1.3446616032940417,5,17,217,694867.2350230415,long,204600464.5,0.7369787276313833,Medium,34,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SE9xF1l3ZwE,1,MrBeast,entertainment,"Hit The Target, Keep The Prize",58175005,1268198,10436,26,2.1979095661444292,4,17,218,266857.8211009174,short,204600464.5,0.2843346672851762,Low,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rF00lQ_upzg,1,MrBeast,entertainment,"Whatever You Hold Onto, You Keep",75687671,989765,12243,26,1.3238721534977607,1,20,221,342478.149321267,short,204600464.5,0.3699291259429179,Low,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uZY9xr-QAk0,1,MrBeast,entertainment,"Flip a Coin, I’ll Pay For Your College",337860346,5819675,28783,34,1.7310282396975938,4,17,225,1501601.5377777778,short,204600464.5,1.6513175902393906,High,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
