video_id,channel_id,channel_title,niche,title,view_count,like_count,comment_count,duration_seconds,engagement_rate,day_of_week,hour_of_day,age_days,view_velocity,duration_category,channel_median_views,performance_ratio,performance_label,title_length,word_count,has_number,has_dollar,has_rupee,has_question,has_exclamation,has_vs,has_challenge,has_hours,has_last,has_win,has_free,has_extreme,has_best,has_worst,has_every,has_first,has_only,has_never,has_days,has_review,has_how,has_why,has_what,duration_encoded
jSiZX_15Nm0,27,Ludwig,streaming,🎱UNBAN FORMS🎱SUMMER GAME FEST BINGO !ultrapool,120844,1271,31,3600,1.077422131011883,5,0,36,3356.777777777778,very_long,887981.5,0.1360884207610181,Low,46,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
faGxdusU2mE,27,Ludwig,streaming,🎱FSLR GAMING NIGHT 🎱 WE RELEASED A NEW GAME🎱!ultrapool,182450,2125,41,3600,1.187174568374897,4,5,37,4931.081081081081,very_long,887981.5,0.205465992253217,Medium,54,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PBZiO12DExs,27,Ludwig,streaming,You've either got it or you don't...,428693,8896,94,23,2.097071797300166,4,2,37,11586.297297297297,short,887981.5,0.4827724451466613,Medium,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y_SkfPJJPAg,27,Ludwig,streaming,"The $200,000 Lego Situation is Insane",921249,26891,1763,3600,3.110342589245687,3,19,37,24898.62162162162,very_long,887981.5,1.03746418140468,High,37,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
sQozPfULFRo,27,Ludwig,streaming,Maybe we're getting a bit ahead of ourselves here...,1449051,29014,82,20,2.0079348483938797,3,3,38,38132.92105263158,short,887981.5,1.631848186026398,High,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NuHxyfHVQOM,27,Ludwig,streaming,We gotta do something about this…,560954,12167,174,23,2.2000021392128413,2,8,39,14383.435897435897,short,887981.5,0.631718115749033,Medium,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLtaqWtQGmg,27,Ludwig,streaming,GOD GAMER GAUNTLET THEN 1V1ING CHAT,111067,1142,30,3600,1.0552189219119992,2,6,39,2847.871794871795,very_long,887981.5,0.12507805624328885,Low,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Xqa4svyIwDw,27,Ludwig,streaming,Confronting My Biggest Hater,851394,26401,728,1807,3.1864213278458617,2,6,39,21830.615384615383,very_long,887981.5,0.958797001964568,High,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Z5EHZeJ98Z0,27,Ludwig,streaming,I’m glad we finally got to talk about it…,2271611,51352,377,33,2.2771944668343305,1,7,40,56790.275,short,887981.5,2.5581737907828033,Viral,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hez_JWeDdGw,27,Ludwig,streaming,EXPLORING THE DRAMA OF LEGOS,228522,4006,358,3600,1.9096629646160983,1,5,40,5713.05,very_long,887981.5,0.25734995605201233,Medium,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
utLDF2cjkEU,27,Ludwig,streaming,REACT TIME,100465,923,20,3600,0.9386353456427611,0,0,41,2450.3658536585367,very_long,887981.5,0.11313861831580951,Low,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MCFNPlAiWCw,27,Ludwig,streaming,It’s like he’s got a devil on his shoulder,894433,23638,102,34,2.6541954511964563,6,8,42,21296.02380952381,short,887981.5,1.0072653540642458,High,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OcGoDrghi-c,27,Ludwig,streaming,It gets to a point…,138694,4082,33,36,2.9669632428223283,5,9,43,3225.4418604651164,short,887981.5,0.15619019089924735,Low,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RqqIlNHliSA,27,Ludwig,streaming,GameCube's Hardest Game Almost Broke Me,614152,17294,661,2021,2.9235433573447613,5,5,43,14282.60465116279,very_long,887981.5,0.6916270215088941,Medium,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
schum5gzMB0,27,Ludwig,streaming,TODAY WE WIN CS2 💥ATT ANNHILATOR CUP FINALE💥  !Leaderboard !Giveaway,229235,2159,83,3600,0.9780356402818069,4,5,44,5209.886363636364,very_long,887981.5,0.25815290070795394,Medium,68,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
cBDBtM_9E0k,27,Ludwig,streaming,Finally speaking the truth,410215,6652,72,27,1.6391404507392466,3,21,44,9323.068181818182,short,887981.5,0.4619634530674344,Medium,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myq6UMno0e4,27,Ludwig,streaming,😈BRAND NEW GAME RELEASE😈CS2 PRACTICE WITH TEAM AFTER😈,100140,1145,28,3600,1.1713600958657877,3,5,45,2225.3333333333335,very_long,887981.5,0.11277261969984735,Low,53,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
YZUL-TOCx-A,27,Ludwig,streaming,I finally proved them wrong...,300834,4686,129,41,1.60055046969425,3,3,45,6685.2,short,887981.5,0.3387840850287985,Medium,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eua_Sa0J83c,27,Ludwig,streaming,I discovered a secret,156036,2853,50,23,1.860468097105796,2,23,45,3467.4666666666667,short,887981.5,0.17571987704698802,Low,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wTRq16xEk4Q,27,Ludwig,streaming,HUSTLING DUMB STREAMERS InvincibleVS Available Now! !invincibleVS #sponsored,87570,1179,35,3600,1.3863195158159187,2,4,46,1903.695652173913,very_long,887981.5,0.0986169193840187,Low,76,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OOWdmfRXtyU,27,Ludwig,streaming,My problem with tyler1,532710,13394,137,31,2.54003116141991,2,0,46,11580.652173913044,short,887981.5,0.5999111467975403,Medium,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WUBGLG7JGFY,27,Ludwig,streaming,Did I just make the song of the summer…?,1237217,34148,328,43,2.78657664742725,1,7,47,26323.76595744681,short,887981.5,1.3932914142918518,High,40,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sSlCZd2Iwag,27,Ludwig,streaming,🔮SLAY THE SPIRE 2 TOURNAMENT🔮I NEED YOUR HELP PLEASE IM SO ASS🔮,113871,1088,27,3600,0.9791781928673674,1,0,47,2422.7872340425533,very_long,887981.5,0.1282357796868516,Low,63,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UoRj36aQ49M,27,Ludwig,streaming,This was just a tough loss all around...,4824474,93137,329,16,1.9373303701087414,0,6,48,100509.875,short,887981.5,5.433079405370495,Viral,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x7TjKQx9mFg,27,Ludwig,streaming,"How I Masterfully Won a $50,000 Geoguessr Tournament",1264682,41295,766,909,3.3258162921588195,0,2,48,26347.541666666668,long,887981.5,1.424221112714623,High,52,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
074YONYT4Qg,27,Ludwig,streaming,👑MINECRAFT CHAMPIONSHIP LCQ👑ROCKET LEAGUE GRAND FINALS👑,76364,812,10,3600,1.07642344560264,6,18,48,1590.9166666666667,very_long,887981.5,0.08599728710564353,Low,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
XUGwKq7l9Tg,27,Ludwig,streaming,It’s like he doesn’t even care…,1047498,19449,215,38,1.8772350877996904,6,7,49,21377.51020408163,short,887981.5,1.1796394406865458,High,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AuCUZ9bSbao,27,Ludwig,streaming,we got lost in China,1568710,69963,3515,2806,4.6839760057626965,0,20,96,16340.729166666666,very_long,887981.5,1.7666021195261388,High,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7LyO1FUamwU,27,Ludwig,streaming,🕹️GOD GAMER GAUNTLET 🕹️,130956,1394,28,3600,1.0858608998442225,5,22,49,2672.5714285714284,very_long,887981.5,0.1474760453905853,Low,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
uQG7VbbYxz8,27,Ludwig,streaming,🔊SECOND ANNUAL YARD BEAT OFF🔊TRYING FOR REAL🎶FIRST PLACE GUARENTEED🎶,275599,4529,231,3600,1.7271470506061344,5,2,50,5511.98,very_long,887981.5,0.3103657001863214,Medium,68,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
_E9ti7N66mk,27,Ludwig,streaming,She called her mom during my gameshow???,684768,17511,357,35,2.6093509042478624,4,7,51,13426.823529411764,short,887981.5,0.7711512007851515,Medium,40,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i7wexDmomjU,27,Ludwig,streaming,TODAY WE WIN 2XKO 💥ATT ANNHILATOR CUP💥  !Leaderboard !Giveaway,176421,1812,39,3600,1.0491948237454725,4,3,51,3459.235294117647,very_long,887981.5,0.19867643638972207,Low,62,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
fiRoPsM4Z20,27,Ludwig,streaming,I thought it was pretty self explanatory…,1363789,38530,256,38,2.8439883295729764,3,8,52,26226.71153846154,short,887981.5,1.5358304198905044,High,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G8eoPhBLdQA,27,Ludwig,streaming,Forcing My Haters to Compete on my gameshow,1404821,54030,2673,2986,4.036314946886472,2,22,52,27015.78846153846,very_long,887981.5,1.5820385897679174,High,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
l1mn-ljt8Bc,27,Ludwig,streaming,UNBAN FORM BINGO💥REACTS💥GOD GAMER GAUNTLET RUNS💥,129492,1370,37,3600,1.0865536094893893,2,6,53,2443.245283018868,very_long,887981.5,0.14582736239437422,Low,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
_iQKpZvj7UQ,27,Ludwig,streaming,Maybe I shouldn't have lied to him...,10208651,239931,336,26,2.353562679339317,1,7,54,189049.09259259258,short,887981.5,11.496468113355965,Viral,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIVCwJnoR84,27,Ludwig,streaming,THE GREATEST FIGHTING GAME EVER MADE! InvincibleVS Available Now! !invincibleVS #sponsored,93210,1159,21,3600,1.2659585881343205,1,4,54,1726.111111111111,very_long,887981.5,0.1049684030579466,Low,90,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T9xs1sw0Q-w,27,Ludwig,streaming,So maybe that was a bit rude.,1937444,53685,98,20,2.77597700888387,0,10,55,35226.25454545455,short,887981.5,2.1818517615513384,High,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wjqV8kO8c5g,27,Ludwig,streaming,FINAL DAY💎MINECRAFT PLAYOFFS ⛏️!minecraft💎,132300,1618,34,3600,1.2486772486772486,6,21,55,2405.4545454545455,very_long,887981.5,0.14898959043628723,Low,42,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
IaUyu0zglSc,27,Ludwig,streaming,No mercy.,543879,10172,74,18,1.8838749059993123,6,7,56,9712.125,short,887981.5,0.6124891115411751,Medium,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sHzIrx3m5jw,27,Ludwig,streaming,Do Pro Gamers Have Good Aim IRL?,694745,24039,696,1049,3.560299102548417,6,5,56,12406.160714285714,long,887981.5,0.7823867952203959,Medium,32,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
nZ3BpZg_sgg,27,Ludwig,streaming,"TOP 8 | PIT STOP 2026 | RIVALS 2 $5,000 TOURNAMENT",27803,276,4,3600,1.0070855663057943,6,4,56,496.48214285714283,very_long,887981.5,0.031310336983371836,Low,50,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hCUX1PF8Mvw,27,Ludwig,streaming,"PIT STOP 2026 | RIVALS 2 $5,000 TOURNAMENT",134473,1438,18,3600,1.0827452351029574,6,1,56,2401.3035714285716,very_long,887981.5,0.1514367134900896,Low,42,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8dkEdEXecMs,27,Ludwig,streaming,MrBeast has too much money...,4025373,108683,383,37,2.7094631975720014,0,5,97,41498.69072164949,short,887981.5,4.533172143789032,Viral,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2HEpAePeM-4,27,Ludwig,streaming,GAMES WITH friends :),199175,1692,43,3600,0.8710932596962471,5,7,57,3494.2982456140353,very_long,887981.5,0.22430084410542336,Low,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ovGkbc1xJBE,27,Ludwig,streaming,She fooled me...,4908005,175564,515,23,3.5875880322045313,5,7,57,86105.35087719298,short,887981.5,5.527147806570294,Viral,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQGsos85-3Y,27,Ludwig,streaming,GAMES WITH friends :) 2,35086,583,27,459,1.738585190674343,5,6,57,615.5438596491229,medium,887981.5,0.03951208442968688,Low,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
w-rkrhwKSsM,27,Ludwig,streaming,I messed up....,3556219,100314,715,31,2.840910528851007,4,8,58,61314.120689655174,short,887981.5,4.0048345601794635,Viral,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DtYMMpyMzzU,27,Ludwig,streaming,💪GAME DAY💪AT&T ANNIHILATOR CUP 💪WINNING THE LEAGUE OF LEGENDS TOURNAMENT💪 !Leaderboard !Giveaway,222909,2230,95,3600,1.0430265265197907,4,4,58,3843.2586206896553,very_long,887981.5,0.251028878416949,Medium,96,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
_jmmbPIGvz4,27,Ludwig,streaming,Sometimes you need to take a leap of faith,632526,15217,61,45,2.4153947821907717,3,8,59,10720.77966101695,short,887981.5,0.712318894031013,Medium,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5IAECZ4hl0,27,Ludwig,streaming,"IM BACK! PLATINUM LEVEL REACTOR, GAMER, ENTREPRENEUR GETTING ACTIVE",111880,1268,27,3600,1.1574901680371827,3,7,59,1896.2711864406779,very_long,887981.5,0.12599361585798804,Low,67,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Viha0ehEu_I,27,Ludwig,streaming,I immediately blew it,654245,17804,60,21,2.730475586362907,1,7,61,10725.327868852459,short,887981.5,0.7367777369235733,Medium,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IJ6f0o4p7Kw,27,Ludwig,streaming,"[DROPS ON]💰$1,000,000 JYNXZI LEAGUE OF LEGENDS TOURNAMENT 💰 PLATINUM LEGEND MAKES HIS RETURN 💰",249299,2045,51,3600,0.8407574839850942,1,3,61,4086.8688524590166,very_long,887981.5,0.2807479660330761,Medium,94,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
xKrJ76jwnJE,27,Ludwig,streaming,I might need some help with this…,881530,20424,184,23,2.3377536782639274,0,7,62,14218.225806451614,short,887981.5,0.9927346459357543,Medium,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mo6Vse2iDac,27,Ludwig,streaming,💎MINECRAFT PLAYOFFS ⛏️HIGH LEVEL COMMENTARY💎,106432,1226,18,3600,1.1688214070956102,6,20,62,1716.6451612903227,very_long,887981.5,0.1198583529048747,Low,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
jRTivF22MW8,27,Ludwig,streaming,LilyPichu is ruining my life,535815,11132,180,18,2.1111764321640867,5,20,63,8505.0,short,887981.5,0.6034078412669633,Medium,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YS2Iv5Dv83g,27,Ludwig,streaming,MINECRAFT PLAYOFFS WATCHPARTY (HATING WHEN NECESSARY),111455,1434,36,3600,1.3189179489480058,5,20,63,1769.126984126984,very_long,887981.5,0.12551500228326828,Low,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pfeyc2EjMNo,27,Ludwig,streaming,Crossing Los Angeles With No Car (it's weirdly hard),1371659,53312,2855,1622,4.094822401194466,5,7,64,21432.171875,long,887981.5,1.5446932171447265,High,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
83iSVLbVafU,27,Ludwig,streaming,"AT&T ANNIHILATOR CUP !Giveaway | COD BLACK OPS 7 !Leaderboard SQUAD: Squeex, Fuslie, Scump, Lily",147703,1812,165,3600,1.3384968484052457,4,2,65,2272.353846153846,very_long,887981.5,0.16633567253371834,Low,96,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ZaNd2rcUIXE,27,Ludwig,streaming,They were too confident...,2550439,57561,483,59,2.2758434920419583,2,7,67,38066.253731343284,short,887981.5,2.8721758279874074,High,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uFa0-37xevU,27,Ludwig,streaming,RIVALS 2 TOURNAMENT ! WINNER POV,163767,1504,20,3600,0.930590411987763,5,3,71,2306.5774647887324,very_long,887981.5,0.18442613950853706,Low,32,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
uHp-yvjs2-E,27,Ludwig,streaming,This is what I get for being multilingual...,5668902,156253,444,29,2.7641508002784314,4,7,72,78734.75,short,887981.5,6.384031649308009,Viral,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lDFM9-grV_c,27,Ludwig,streaming,BIG DAY IM BACK,141842,1594,62,3600,1.167496228197572,4,2,72,1970.0277777777778,very_long,887981.5,0.15973530980093617,Low,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
rVGbELFNEUc,27,Ludwig,streaming,I think I mispoke...,1342576,38538,236,55,2.8880301748280917,3,8,73,18391.45205479452,short,887981.5,1.5119414086892575,High,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K1p3HLP8MoM,27,Ludwig,streaming,and thats why I wont get one.,2059494,48319,714,25,2.3808275236538683,2,8,74,27831.0,short,887981.5,2.3192983187149734,High,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nlimQl-_yA,27,Ludwig,streaming,what ACTUALLY happened during Tip2Tip,925254,21521,758,3600,2.4078793498866258,2,4,74,12503.432432432432,very_long,887981.5,1.0419744105029216,Medium,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
