video_id,channel_id,channel_title,niche,title,view_count,like_count,comment_count,duration_seconds,engagement_rate,day_of_week,hour_of_day,age_days,view_velocity,duration_category,channel_median_views,performance_ratio,performance_label,title_length,word_count,has_number,has_dollar,has_rupee,has_question,has_exclamation,has_vs,has_challenge,has_hours,has_last,has_win,has_free,has_extreme,has_best,has_worst,has_every,has_first,has_only,has_never,has_days,has_review,has_how,has_why,has_what,duration_encoded
60LPzM1akvU,14,Graham Stephan,finance,FAILED Shark Tank Businesses,255580,3946,63,23,1.5685890914782064,6,17,41,6233.658536585366,short,142987.5,1.7874289710639042,High,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJfhJA6VvJ4,14,Graham Stephan,finance,BREAKING: The FED Cancels ALL Rate Cuts - Stock Market Melt-Up Has Begun!,401550,10312,963,1042,2.807869505665546,2,20,73,5500.684931506849,long,142987.5,2.8082874377130866,High,73,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
vamttHlX74Q,14,Graham Stephan,finance,Why Ludwig Got FIRED From His Job...,17853,132,31,39,0.913011818741948,3,16,44,405.75,short,142987.5,0.12485706792551797,Medium,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DVYvJ-wW3gg,14,Graham Stephan,finance,Touring Michael Jordan’s Mansion 🤯,54009,550,34,24,1.0813012646040474,2,16,45,1200.2,short,142987.5,0.3777183320220299,Medium,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u5w4Yh8Po3Y,14,Graham Stephan,finance,Kevin O Leary Reacts to Graham Stephan's Spending...,222768,2424,34,25,1.1033900739783093,1,16,46,4842.782608695652,short,142987.5,1.5579543666404405,High,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i8209FG7qKU,14,Graham Stephan,finance,How Michael Reeves Learned To Code For Free,564823,13867,179,26,2.4867967487159697,6,17,48,11767.145833333334,short,142987.5,3.9501564822099833,Viral,43,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ft0gCZ3zVdk,14,Graham Stephan,finance,How The Dogecoin Millionaire LOST $3 MILLION,464607,6798,138,30,1.4928746230685288,5,17,49,9481.775510204081,short,142987.5,3.2492840283241544,Viral,44,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d1LP0js0N18,14,Graham Stephan,finance,Why I Lost Money on Robinhood...,284900,4500,45,42,1.5952965952965952,4,17,50,5698.0,short,142987.5,1.992481860302474,High,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
aiVCJJSg4R8,14,Graham Stephan,finance,The New Fed Chair's Plan To Reset The Entire Money System (Nobody Is Ready),476773,15026,1270,974,3.417978786550413,3,19,51,9348.490196078432,long,142987.5,3.3343683888451787,Viral,75,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
93WZbLvQycc,14,Graham Stephan,finance,How To Get Hired By Elon Musk With NO College Degree,52978,861,14,45,1.6516289780663673,3,17,51,1038.7843137254902,short,142987.5,0.3705079115307282,Medium,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
myIRlggv9Dk,14,Graham Stephan,finance,SteveWillDoIt only made $400k from Nelk merch...,24492,297,6,54,1.2371386575208232,2,17,52,471.0,short,142987.5,0.17128769997377394,Medium,48,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
y6qdHjPPMqc,14,Graham Stephan,finance,Togi ROASTS Graham Stephan 🤣,168145,3377,256,50,2.160635166076898,1,18,53,3172.5471698113206,short,142987.5,1.1759419529679167,High,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d-debb_abfY,14,Graham Stephan,finance,It Started: The US Debt Bomb Just Imploded,392835,10922,1090,1020,3.0577723471686586,0,20,54,7274.722222222223,long,142987.5,2.7473380540257017,High,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MqYHM5S4ZNI,14,Graham Stephan,finance,"Grant Cardone’s Daughter Is A ""Millionaire""",110578,1949,45,46,1.803252003110926,6,20,55,2010.509090909091,short,142987.5,0.7733403269516567,Medium,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fhgZms8iN1w,14,Graham Stephan,finance,I F*KED Up… My INSANE Stock Market Prediction For 2026,251467,7299,692,1082,3.1777529457145475,1,20,88,2857.5795454545455,long,142987.5,1.7586642189002535,High,54,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DVSXhwrfNnw,14,Graham Stephan,finance,How Much MrBeast Spends Every Month!,34990,438,7,41,1.2717919405544442,5,16,56,624.8214285714286,short,142987.5,0.24470670513156745,Medium,36,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
LEGNBlWSmI8,14,Graham Stephan,finance,Starbucks Savings Hack! 👀,18052,351,25,63,2.08287170396632,4,16,57,316.70175438596493,short,142987.5,0.12624879797185068,Low,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O-LDAtyHhUM,14,Graham Stephan,finance,Togi Bought A $80k Fake Rolex 💀,22798,232,16,53,1.0878147205895254,3,16,58,393.0689655172414,short,142987.5,0.1594405105341376,Medium,31,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K7mR2Psti3o,14,Graham Stephan,finance,Why you should have $5M in T-Bills,132188,2468,139,49,1.9721911217357095,2,16,59,2240.4745762711864,short,142987.5,0.9244724189177376,High,34,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n3O7JhYUpEs,14,Graham Stephan,finance,Why $100 MILLION is NOT enough...,172030,2857,54,43,1.6921467185955936,1,18,60,2867.1666666666665,short,142987.5,1.2031121601538597,High,33,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JQ0_f_zyUM4,14,Graham Stephan,finance,It Started: Trump Just 'Reset' Your 401K,302018,7721,880,967,2.8478435060161975,0,20,61,4951.11475409836,long,142987.5,2.112198618760381,High,40,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
zCP2QIdCNUE,14,Graham Stephan,finance,From Homeless To Owning A Bugatti 🤯,94695,2700,39,51,2.892444162838587,0,16,61,1552.377049180328,short,142987.5,0.6622606871230002,Medium,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2RMn3fzdxw,14,Graham Stephan,finance,Exposing How Much MrBeast Makes!,78126,1149,9,39,1.482221027570847,6,16,62,1260.0967741935483,short,142987.5,0.5463834251245738,Medium,32,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dh5c4AX15bU,14,Graham Stephan,finance,The Housing Market Is Starting To Crash.....,436829,7238,427,34,1.754691194952716,3,16,100,4368.29,short,142987.5,3.055015298540082,High,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1RLVqf6_7vk,14,Graham Stephan,finance,He Paid His Employees $15k To Quit 💀,614216,12324,250,44,2.047162561704677,5,16,63,9749.460317460318,short,142987.5,4.295592272051753,Viral,36,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6hpJIr3vWo,14,Graham Stephan,finance,"The $10,000,000 Credit Card!",1261330,46910,284,41,3.741606082468506,4,16,64,19708.28125,short,142987.5,8.821260599702772,Viral,28,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_RbjQYKEHUo,14,Graham Stephan,finance,How Much I Made From A MrBeast Video! 🤯,50960,668,45,49,1.3991365777080063,3,16,65,784.0,short,142987.5,0.3563947897543492,Medium,39,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J8JoqsJ0SGA,14,Graham Stephan,finance,Why Ferrari Banned Justin Bieber!,235518,4848,94,45,2.0983534167239872,2,16,66,3568.4545454545455,short,142987.5,1.6471230002622608,High,33,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cCcIECnyecw,14,Graham Stephan,finance,Worst Regret In Shark Tank History!,15994,286,1,38,1.7944229085907215,1,16,67,238.71641791044777,short,142987.5,0.11185593146254043,Low,35,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
xdIUJk9AQAo,14,Graham Stephan,finance,The Only Way To Get Rich In 2026….,89125,1191,32,26,1.3722300140252455,6,16,69,1291.6666666666667,short,142987.5,0.6233062330623306,Medium,34,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kpuZwCul9pU,14,Graham Stephan,finance,Why NEW Cars Have Engine Recalls,17689,248,11,28,1.4641867827463395,5,17,70,252.7,short,142987.5,0.12371011452050004,Low,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a8kRQSctijw,14,Graham Stephan,finance,Are Teslas a SCAM?!,700022,5938,419,29,0.9081143164071986,4,16,71,9859.464788732394,short,142987.5,4.8956866858991175,Viral,19,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctIkZmKqsZQ,14,Graham Stephan,finance,The BEST Investment in Shark Tank History!,176660,3651,42,53,2.0904562436318352,3,17,72,2453.6111111111113,short,142987.5,1.235492612990646,High,42,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3r_rtkaaCpM,14,Graham Stephan,finance,Why Michael Reeves SOLD EVERYTHING!,881131,17808,409,41,2.067456484904061,2,16,73,12070.287671232876,short,142987.5,6.162293906810036,Viral,35,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
dPCKV63nfXc,14,Graham Stephan,finance,True Cost Kai Cenat Quitting Streaming 🤯,335539,12525,251,33,3.8076050772041405,1,16,74,4534.310810810811,short,142987.5,2.34663169857505,High,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wUr4n9FP_Z8,14,Graham Stephan,finance,How Much Togi Spent Last Month 😵‍💫,258514,5359,61,45,2.096598249998066,0,18,75,3446.8533333333335,short,142987.5,1.8079482472244077,High,34,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nQPohRYKbbI,14,Graham Stephan,finance,Why You Should Work FOR FREE!,55117,571,35,22,1.099479289511403,6,16,76,725.2236842105264,short,142987.5,0.38546726112422414,Medium,29,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ggmgb17feQI,14,Graham Stephan,finance,Why I Always Look At Calories!,47199,649,41,19,1.4618953791393885,5,16,77,612.974025974026,short,142987.5,0.33009179124049304,Medium,30,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hKOvu1zhlWY,14,Graham Stephan,finance,You're Saving Too Much Money!,703643,9504,216,26,1.3813823202959457,4,17,78,9021.064102564103,short,142987.5,4.921010577847714,Viral,29,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PtVTL8oiqDo,14,Graham Stephan,finance,It Started: China Is Dumping The US Dollar,412459,11059,1120,995,2.9527783367558955,3,20,79,5221.0,long,142987.5,2.8845808200017484,High,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ZTh-jFtZCns,14,Graham Stephan,finance,We Saved Togi $4 Million Dollars!,45011,653,11,45,1.4751949523449823,3,16,79,569.7594936708861,short,142987.5,0.3147897543491564,Medium,33,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZGO4byh6FA,14,Graham Stephan,finance,He Paid $400 For THIS Haircut?!,95052,2156,20,55,2.2892732399107856,2,16,80,1188.15,short,142987.5,0.6647574088644113,Medium,31,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9umcMGKIVgc,14,Graham Stephan,finance,Bobby Lee Doesn’t Know How Much Money He Makes!,227562,4139,42,50,1.837301482672854,1,16,81,2809.4074074074074,short,142987.5,1.591481772882245,High,47,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pDxCC5-C9Tg,14,Graham Stephan,finance,"Why $170,000 Is The New ‘Poor’",269927,6668,878,894,2.7955706542880114,0,20,82,3291.7926829268295,long,142987.5,1.8877664131480025,High,30,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
FKqOqQMWU6Q,14,Graham Stephan,finance,Do THIS In Your 20s To Become A Millionaire!,237003,3053,206,21,1.3750880790538518,0,16,82,2890.2804878048782,short,142987.5,1.6575085234723315,High,44,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knQCATjJE6g,14,Graham Stephan,finance,Togi Is Smarter Than Warren Buffett!,23509,280,5,18,1.2123016717002,6,16,83,283.2409638554217,short,142987.5,0.1644129731619897,Low,36,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6x3RGHpWEM8,14,Graham Stephan,finance,How Much A Private Chef Costs!,168035,2542,71,31,1.5550331776118071,5,16,84,2000.4166666666667,short,142987.5,1.175172654952356,Medium,30,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WzunjKFFm_U,14,Graham Stephan,finance,MrBeast Doesn’t Pay For Taxes!,1035127,17255,401,41,1.7056844232640052,4,16,85,12177.964705882352,short,142987.5,7.239283154121864,Viral,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmcbtUJu8cI,14,Graham Stephan,finance,Buying A House With Gold!,158579,2900,65,43,1.8697305443974295,3,16,86,1843.9418604651162,short,142987.5,1.1090410000874202,Medium,25,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2exEaU1jYzY,14,Graham Stephan,finance,Togi Owes $2M In Taxes!,41275,861,30,42,2.1586917019987886,2,16,87,474.42528735632186,short,142987.5,0.2886615962933823,Medium,23,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMAQHn555fM,14,Graham Stephan,finance,"""I Just Turned $12 Into $200,000!"" – WTF Is Happening To Investing?!",242954,7046,533,1031,3.119520567679478,0,21,138,1760.536231884058,long,142987.5,1.6991275461141708,Medium,68,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rxo7t6ATEOc,14,Graham Stephan,finance,How I Started My Real Estate Career!,50686,748,19,29,1.5132383695695064,1,16,88,575.9772727272727,short,142987.5,0.3544785383337704,Medium,36,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hf6dyvK9Wwk,14,Graham Stephan,finance,"George Kamel REJECTS $5,000 Reward",2135947,26054,1013,26,1.2672130909615267,0,16,89,23999.404494382023,short,142987.5,14.937998076754962,Viral,34,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XxdO6T7KjWA,14,Graham Stephan,finance,"Caleb Hammer Spent $10,000 On A Chanel Bag!",17752,326,12,55,1.9040108156827398,6,16,90,197.24444444444444,short,142987.5,0.12415071247486668,Low,43,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hn4F-UKJOaM,14,Graham Stephan,finance,How To Save Money At Restaurants!,840976,21521,352,41,2.60090656570461,5,16,91,9241.494505494506,short,142987.5,5.881465163038727,Viral,33,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UCTdJf30jPo,14,Graham Stephan,finance,Logan Paul Owns NO INVESTMENTS!,350907,7579,124,43,2.1951685204341893,4,16,92,3814.2065217391305,short,142987.5,2.4541096249672174,High,31,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1lc3_HSwX0,14,Graham Stephan,finance,Dave Ramsey’s $1 BILLION Loan 💀,352255,8202,357,44,2.429773885395523,3,16,93,3787.6881720430106,short,142987.5,2.463537022466999,High,31,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evY3uFiRJ0U,14,Graham Stephan,finance,Millionaire Reacts To Togi’s Bank Account 😵‍💫,1586152,41666,362,36,2.64968300642057,2,16,94,16873.957446808512,short,142987.5,11.09294169070723,Viral,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-UPNUDx7do,14,Graham Stephan,finance,I'm Selling Everything...What Happened,248853,9814,1124,851,4.3953659389278,1,20,95,2619.5052631578947,long,142987.5,1.7403829006031997,High,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
XkwqB69DujA,14,Graham Stephan,finance,How Much Elon Musk Pays For Security!,882158,30213,369,26,3.4667259153122227,1,16,95,9285.873684210526,short,142987.5,6.1694763528280445,Viral,37,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77ZCPKkJeV8,14,Graham Stephan,finance,"He Spent $40,000 On Cats!",24931,499,18,38,2.0737234767959567,0,16,96,259.6979166666667,short,142987.5,0.17435789841769386,Low,25,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThzfDYILLK4,14,Graham Stephan,finance,How I Bought A Tesla For $78,37017,654,6,48,1.7829645838398573,6,16,97,381.6185567010309,short,142987.5,0.25888276947285604,Medium,28,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fG3C0pLs6OA,14,Graham Stephan,finance,How Much Jeff Bezos Makes EVERY SECOND,39023,727,24,36,1.9245060605284063,5,18,98,398.1938775510204,short,142987.5,0.27291196782935573,Medium,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6IhfL_5jb4c,14,Graham Stephan,finance,Buying A Tesla With A Credit Card!,1089936,31717,118,48,2.9208136991529776,4,15,99,11009.454545454546,short,142987.5,7.622596380802518,Viral,34,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJHEnAzFC8k,14,Graham Stephan,finance,I Had 10 Bank Accounts Open At Once,353881,3573,64,17,1.0277466153876587,2,17,101,3503.772277227723,short,142987.5,2.474908645860652,High,35,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-GjKVCZSMI,14,Graham Stephan,finance,Dave Ramsey ROASTS Graham Stephan!,193136,2318,53,17,1.2276323419766382,1,19,102,1893.4901960784314,short,142987.5,1.3507194684850075,Medium,34,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MM5nNbKxUcU,14,Graham Stephan,finance,The BEST Investment IN HISTORY! 🤑,29692,356,17,40,1.2562306345143472,1,0,103,288.2718446601942,short,142987.5,0.20765451525482997,Low,33,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KF9PcUoFoTI,14,Graham Stephan,finance,Why Rich People Are Buying Dinosaurs! 🦕,279172,6045,108,42,2.2040175948877394,6,20,104,2684.346153846154,short,142987.5,1.9524224145467262,High,39,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cMla9sU0LpI,14,Graham Stephan,finance,The TRUE COST Of Dr.Dre’s Divorce,368459,8134,134,47,2.2439403027202482,5,17,105,3509.133333333333,short,142987.5,2.576861613777428,High,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xy2rpujL7A,14,Graham Stephan,finance,The Most EXPENSIVE Mistake In History! 🌎,24654,330,14,37,1.3953111057029284,4,16,106,232.58490566037736,short,142987.5,0.1724206661421453,Low,40,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ib412CIUrUk,14,Graham Stephan,finance,How A Mercedes BOOSTED My Sales!,1235684,14258,461,24,1.1911621417773477,4,1,107,11548.44859813084,short,142987.5,8.641902264183932,Viral,32,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_dClegTYfgU,14,Graham Stephan,finance,How Much Jeff Bezos Makes EVERY SECOND! 💸,32499,451,17,40,1.4400443090556632,3,16,107,303.7289719626168,short,142987.5,0.22728560188827696,Low,41,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
pP2_joPd23E,14,Graham Stephan,finance,WTF Just Happened To The Housing Market?!,752883,17106,2140,966,2.5563068896495205,2,20,108,6971.138888888889,long,142987.5,5.265376344086022,High,41,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
XSzjrnw3I3Y,14,Graham Stephan,finance,"How To Earn $4,000,000 At 20-Years-Old",73368,891,74,24,1.3152873187220586,2,18,108,679.3333333333334,short,142987.5,0.5131077891424075,Medium,38,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FKW-itWvpEY,14,Graham Stephan,finance,I Went To A Timeshare Presentation….,50235,469,14,31,0.961481039116154,1,19,109,460.8715596330275,short,142987.5,0.35132441646997115,Medium,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YwOePNLC0vc,14,Graham Stephan,finance,Why Ferrari Is Better Than Lamborghini!,63032,549,21,18,0.9043025764690951,1,0,110,573.0181818181818,short,142987.5,0.4408217501529854,Medium,39,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dGszykc0j3k,14,Graham Stephan,finance,McDonalds Is WAY Too Expensive…..,26605,257,47,18,1.1426423604585603,6,20,111,239.6846846846847,short,142987.5,0.18606521549086458,Low,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
